userinputid	inputvalue	assessmentvalue	repetitions	inputtimestamp	presentationtimestamp	startplaytimestamp	stopplaytimestamp	comment	status	itemid	url	label	options	expected	userid	initials	email	sex	accent	accentcity	firstlanguage	spokendialect	hearing	profession	education	parentslanguage	sessionid	participantage	environment	equipment	device	browser	startdate	enddate	residence	campaign	sectionid	position	ordering	active	scriptid	experiment	projectname	adminid	musicalinstrument	handedness	speechrate	ipaddress	foreignlanguages	fatherscity	motherscity	birthcity	proficiency	frequency	birthyear	birthmonth	hostname	username
2292896	չեզոք		3	1588279827776	1588279819795	1588279820680	1588279827651	null	done	2287529	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_F.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	180	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292897	ուրախություն		1	1588279833607	1588279828081	1588279830833	1588279832710	null	done	2287527	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_E.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	115	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292898	...մեծամասամբ անբնական էր		-2	1588279847741	1588279833748	0	0	null	done	2287438	null	null	{"type" : "BUTTONS", "label" : "Ձայնագրություններում մարդկանց ձայնը...", "values" : ["...բնական էր", "...մեծամասամբ բնական էր", "ձեռնպահ", "...մեծամասամբ անբնական էր", "...անբնական էր"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287309	1	sequential	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292748	որոշ չափով հեշտ հարմարվող/հետաքրքրասեր		0	1588279172743	1588279165534	0	0	null	done	2287443	null	null	{"type" : "SEMANTICS", "label" : "Ինչպե՞ս եք վերաբերվում փոփոխություններին։", "levels" : 5, "values" : [["զգուշավոր/փոփոխամերժ", "հեշտ հարմարվող/հետաքրքրասեր", "openness"]]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287308	2	sequential	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292749	պարտաճանաչ/կազմակերպված		0	1588279175848	1588279173005	0	0	null	done	2287441	null	null	{"type" : "SEMANTICS", "label" : "Պարտականությունները կատարելիս հիմնականում միտված եք լինելու․․․", "levels" : 5, "values" : [["անհոգ/ոչ հետևողական", "պարտաճանաչ/կազմակերպված", "conscientiousness"]]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287308	3	sequential	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292750	շփվող/աշխույժ		0	1588279181430	1588279176076	0	0	null	done	2287440	null	null	{"type" : "SEMANTICS", "label" : "Համարում եք Ձեզ ավելի շփվո՞ղ, թե՞ ինքնամփոփ մարդ։", "levels" : 5, "values" : [["ինքնամփոփ/զուսպ", "շփվող/աշխույժ", "extraversion"]]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287308	4	sequential	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292751	որոշ չափով մրցակցող/հակաճառող		0	1588279185172	1588279181708	0	0	null	done	2287444	null	null	{"type" : "SEMANTICS", "label" : "Մարդկանց հետ փոխհամաձայնության գալիս ո՞ր տարբերակն է ավելի բնորոշ Ձեզ։", "levels" : 5, "values" : [["մրցակցող/հակաճառող", "զիջող/ապրումակցող", "agreeableness"]]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287308	5	sequential	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292752	որոշ չափով հավասարակշռված/հանգիստ		0	1588279188992	1588279185397	0	0	null	done	2287442	null	null	{"type" : "SEMANTICS", "label" : "Ինչպե՞ս կբնութագրեք Ձեր վարքը՝ նյարդայնացնող իրավիճակներում։", "levels" : 5, "values" : [["հավասարակշռված/հանգիստ", "զգացմունքային/բռնկվող", "neuroticism"]]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287308	6	sequential	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292753	չեզոք		2	1588279197463	1588279189129	1588279190615	1588279195621	null	done	2287505	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_s.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	92	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292754	վախ		1	1588279200995	1588279197697	1588279198766	1588279199801	null	done	2287452	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_A_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	67	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292755	ուրախություն		3	1588279207742	1588279201279	1588279202242	1588279207143	null	done	2287481	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_F_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	131	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292756	վախ		3	1588279217885	1588279208039	1588279209096	1588279215878	null	done	2287521	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_T.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	136	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292757	զայրույթ		1	1588279221589	1588279218165	1588279219091	1588279220243	null	done	2287488	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_E_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	65	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292758	չեզոք		1	1588279225598	1588279222144	1588279222996	1588279224259	null	done	2287561	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_T_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	69	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292759	ուրախություն		1	1588279228809	1588279225845	1588279226740	1588279228081	null	done	2287543	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_F.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	55	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292760	ծափահարություն		1	1588279231858	1588279229123	1588279229903	1588279229903	null	done	2287589	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/applause.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	158	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292761	ուրախություն		1	1588279235806	1588279232092	1588279233382	1588279235233	null	done	2287455	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_E_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	95	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
2292762	զզվանք		1	1588279241003	1588279236086	1588279236888	1588279238740	null	done	2287577	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_sawet_E_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2292746	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2292747	25	home	headphones	smartphone	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Linux; Android 10; SM-A505FM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36	30.04.2020	30.04.2020	Հայաստան		2287310	3	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	3	null	null	Անգլերեն Ռուսերեն 	null	null	null	null	null	0	0	null	null
